dx; dy; l_max; epsilon
0.00660692; 0.00660692; 100000; 0.001
Iteration; Residual; Error
6261; 1975.53; 923.151
6262; 1975.33; 923.138
6263; 1975.13; 923.125
6264; 1974.92; 923.112
6265; 1974.72; 923.099
6266; 1974.52; 923.086
6267; 1974.32; 923.073
6268; 1974.11; 923.06
6269; 1973.91; 923.046
6270; 1973.71; 923.033
6271; 1973.51; 923.02
6272; 1973.31; 923.007
6273; 1973.1; 922.994
6274; 1972.9; 922.981
6275; 1972.7; 922.968
6276; 1972.5; 922.955
6277; 1972.3; 922.942
6278; 1972.1; 922.929
6279; 1971.89; 922.916
6280; 1971.69; 922.903
6281; 1971.49; 922.89
6282; 1971.29; 922.877
6283; 1971.09; 922.864
6284; 1970.89; 922.851
6285; 1970.69; 922.837
6286; 1970.49; 922.824
6287; 1970.29; 922.811
6288; 1970.08; 922.798
6289; 1969.88; 922.785
6290; 1969.68; 922.772
6291; 1969.48; 922.759
6292; 1969.28; 922.746
6293; 1969.08; 922.733
6294; 1968.88; 922.72
6295; 1968.68; 922.707
6296; 1968.48; 922.694
6297; 1968.28; 922.681
6298; 1968.08; 922.668
6299; 1967.88; 922.655
6300; 1967.68; 922.642
6301; 1967.48; 922.629
6302; 1967.28; 922.616
6303; 1967.08; 922.603
6304; 1966.88; 922.59
6305; 1966.68; 922.576
6306; 1966.48; 922.563
6307; 1966.28; 922.55
6308; 1966.08; 922.537
6309; 1965.88; 922.524
6310; 1965.68; 922.511
6311; 1965.48; 922.498
6312; 1965.28; 922.485
6313; 1965.08; 922.472
6314; 1964.88; 922.459
6315; 1964.68; 922.446
6316; 1964.48; 922.433
6317; 1964.28; 922.42
6318; 1964.08; 922.407
6319; 1963.88; 922.394
6320; 1963.68; 922.381
6321; 1963.48; 922.368
6322; 1963.28; 922.355
6323; 1963.09; 922.342
6324; 1962.89; 922.329
6325; 1962.69; 922.316
6326; 1962.49; 922.303
6327; 1962.29; 922.29
6328; 1962.09; 922.277
6329; 1961.89; 922.264
6330; 1961.69; 922.251
6331; 1961.49; 922.238
6332; 1961.3; 922.225
6333; 1961.1; 922.212
6334; 1960.9; 922.199
6335; 1960.7; 922.186
6336; 1960.5; 922.173
6337; 1960.3; 922.16
6338; 1960.11; 922.147
6339; 1959.91; 922.134
6340; 1959.71; 922.121
6341; 1959.51; 922.108
6342; 1959.31; 922.095
6343; 1959.12; 922.082
6344; 1958.92; 922.069
6345; 1958.72; 922.056
6346; 1958.52; 922.043
6347; 1958.33; 922.03
6348; 1958.13; 922.017
6349; 1957.93; 922.004
6350; 1957.73; 921.991
6351; 1957.54; 921.978
6352; 1957.34; 921.965
6353; 1957.14; 921.952
6354; 1956.94; 921.939
6355; 1956.75; 921.926
6356; 1956.55; 921.913
6357; 1956.35; 921.9
6358; 1956.15; 921.887
6359; 1955.96; 921.874
6360; 1955.76; 921.861
6361; 1955.56; 921.848
6362; 1955.37; 921.835
6363; 1955.17; 921.822
6364; 1954.97; 921.809
6365; 1954.78; 921.796
6366; 1954.58; 921.783
6367; 1954.38; 921.77
6368; 1954.19; 921.757
6369; 1953.99; 921.744
6370; 1953.79; 921.731
6371; 1953.6; 921.718
6372; 1953.4; 921.705
6373; 1953.2; 921.692
6374; 1953.01; 921.679
6375; 1952.81; 921.666
6376; 1952.62; 921.653
6377; 1952.42; 921.64
6378; 1952.22; 921.627
6379; 1952.03; 921.614
6380; 1951.83; 921.601
6381; 1951.64; 921.588
6382; 1951.44; 921.575
6383; 1951.25; 921.562
6384; 1951.05; 921.549
6385; 1950.85; 921.536
6386; 1950.66; 921.523
6387; 1950.46; 921.51
6388; 1950.27; 921.497
6389; 1950.07; 921.484
6390; 1949.88; 921.471
6391; 1949.68; 921.458
6392; 1949.49; 921.445
6393; 1949.29; 921.432
6394; 1949.1; 921.419
6395; 1948.9; 921.406
6396; 1948.71; 921.393
6397; 1948.51; 921.38
6398; 1948.32; 921.367
6399; 1948.12; 921.354
6400; 1947.93; 921.341
6401; 1947.73; 921.328
6402; 1947.54; 921.315
6403; 1947.34; 921.302
6404; 1947.15; 921.29
6405; 1946.95; 921.277
6406; 1946.76; 921.264
6407; 1946.56; 921.251
6408; 1946.37; 921.238
6409; 1946.18; 921.225
6410; 1945.98; 921.212
6411; 1945.79; 921.199
6412; 1945.59; 921.186
6413; 1945.4; 921.173
6414; 1945.21; 921.16
6415; 1945.01; 921.147
6416; 1944.82; 921.134
6417; 1944.62; 921.121
6418; 1944.43; 921.108
6419; 1944.24; 921.095
6420; 1944.04; 921.082
6421; 1943.85; 921.069
6422; 1943.65; 921.056
6423; 1943.46; 921.043
6424; 1943.27; 921.03
6425; 1943.07; 921.018
6426; 1942.88; 921.005
6427; 1942.69; 920.992
6428; 1942.49; 920.979
6429; 1942.3; 920.966
6430; 1942.11; 920.953
6431; 1941.91; 920.94
6432; 1941.72; 920.927
6433; 1941.53; 920.914
6434; 1941.34; 920.901
6435; 1941.14; 920.888
6436; 1940.95; 920.875
6437; 1940.76; 920.862
6438; 1940.56; 920.849
6439; 1940.37; 920.836
6440; 1940.18; 920.823
6441; 1939.99; 920.811
6442; 1939.79; 920.798
6443; 1939.6; 920.785
6444; 1939.41; 920.772
6445; 1939.22; 920.759
6446; 1939.02; 920.746
6447; 1938.83; 920.733
6448; 1938.64; 920.72
6449; 1938.45; 920.707
6450; 1938.26; 920.694
6451; 1938.06; 920.681
6452; 1937.87; 920.668
6453; 1937.68; 920.655
6454; 1937.49; 920.643
6455; 1937.3; 920.63
6456; 1937.1; 920.617
6457; 1936.91; 920.604
6458; 1936.72; 920.591
6459; 1936.53; 920.578
6460; 1936.34; 920.565
6461; 1936.15; 920.552
6462; 1935.95; 920.539
6463; 1935.76; 920.526
6464; 1935.57; 920.513
6465; 1935.38; 920.5
6466; 1935.19; 920.488
6467; 1935; 920.475
6468; 1934.81; 920.462
6469; 1934.62; 920.449
6470; 1934.42; 920.436
6471; 1934.23; 920.423
6472; 1934.04; 920.41
6473; 1933.85; 920.397
6474; 1933.66; 920.384
6475; 1933.47; 920.371
6476; 1933.28; 920.358
6477; 1933.09; 920.346
6478; 1932.9; 920.333
6479; 1932.71; 920.32
6480; 1932.52; 920.307
6481; 1932.33; 920.294
6482; 1932.14; 920.281
6483; 1931.94; 920.268
6484; 1931.75; 920.255
6485; 1931.56; 920.242
6486; 1931.37; 920.229
6487; 1931.18; 920.217
6488; 1930.99; 920.204
6489; 1930.8; 920.191
6490; 1930.61; 920.178
6491; 1930.42; 920.165
6492; 1930.23; 920.152
6493; 1930.04; 920.139
6494; 1929.85; 920.126
6495; 1929.66; 920.113
6496; 1929.47; 920.101
6497; 1929.28; 920.088
6498; 1929.1; 920.075
6499; 1928.91; 920.062
6500; 1928.72; 920.049
6501; 1928.53; 920.036
6502; 1928.34; 920.023
6503; 1928.15; 920.01
6504; 1927.96; 919.998
6505; 1927.77; 919.985
6506; 1927.58; 919.972
6507; 1927.39; 919.959
6508; 1927.2; 919.946
6509; 1927.01; 919.933
6510; 1926.82; 919.92
6511; 1926.63; 919.907
6512; 1926.45; 919.894
6513; 1926.26; 919.882
6514; 1926.07; 919.869
6515; 1925.88; 919.856
6516; 1925.69; 919.843
6517; 1925.5; 919.83
6518; 1925.31; 919.817
6519; 1925.13; 919.804
6520; 1924.94; 919.792
6521; 1924.75; 919.779
6522; 1924.56; 919.766
6523; 1924.37; 919.753
6524; 1924.18; 919.74
6525; 1923.99; 919.727
6526; 1923.81; 919.714
6527; 1923.62; 919.701
6528; 1923.43; 919.689
6529; 1923.24; 919.676
6530; 1923.05; 919.663
6531; 1922.87; 919.65
6532; 1922.68; 919.637
6533; 1922.49; 919.624
6534; 1922.3; 919.611
6535; 1922.12; 919.599
6536; 1921.93; 919.586
6537; 1921.74; 919.573
6538; 1921.55; 919.56
6539; 1921.37; 919.547
6540; 1921.18; 919.534
6541; 1920.99; 919.521
6542; 1920.8; 919.509
6543; 1920.62; 919.496
6544; 1920.43; 919.483
6545; 1920.24; 919.47
6546; 1920.05; 919.457
6547; 1919.87; 919.444
6548; 1919.68; 919.432
6549; 1919.49; 919.419
6550; 1919.31; 919.406
6551; 1919.12; 919.393
6552; 1918.93; 919.38
6553; 1918.75; 919.367
6554; 1918.56; 919.354
6555; 1918.37; 919.342
6556; 1918.19; 919.329
6557; 1918; 919.316
6558; 1917.81; 919.303
6559; 1917.63; 919.29
6560; 1917.44; 919.277
6561; 1917.25; 919.265
6562; 1917.07; 919.252
6563; 1916.88; 919.239
6564; 1916.69; 919.226
6565; 1916.51; 919.213
6566; 1916.32; 919.2
6567; 1916.14; 919.188
6568; 1915.95; 919.175
6569; 1915.76; 919.162
6570; 1915.58; 919.149
6571; 1915.39; 919.136
6572; 1915.21; 919.123
6573; 1915.02; 919.111
6574; 1914.83; 919.098
6575; 1914.65; 919.085
6576; 1914.46; 919.072
6577; 1914.28; 919.059
6578; 1914.09; 919.046
6579; 1913.91; 919.034
6580; 1913.72; 919.021
6581; 1913.54; 919.008
6582; 1913.35; 918.995
6583; 1913.16; 918.982
6584; 1912.98; 918.97
6585; 1912.79; 918.957
6586; 1912.61; 918.944
6587; 1912.42; 918.931
6588; 1912.24; 918.918
6589; 1912.05; 918.905
6590; 1911.87; 918.893
6591; 1911.68; 918.88
6592; 1911.5; 918.867
6593; 1911.31; 918.854
6594; 1911.13; 918.841
6595; 1910.94; 918.829
6596; 1910.76; 918.816
6597; 1910.58; 918.803
6598; 1910.39; 918.79
6599; 1910.21; 918.777
6600; 1910.02; 918.765
6601; 1909.84; 918.752
6602; 1909.65; 918.739
6603; 1909.47; 918.726
6604; 1909.28; 918.713
6605; 1909.1; 918.701
6606; 1908.92; 918.688
6607; 1908.73; 918.675
6608; 1908.55; 918.662
6609; 1908.36; 918.649
6610; 1908.18; 918.637
6611; 1908; 918.624
6612; 1907.81; 918.611
6613; 1907.63; 918.598
6614; 1907.44; 918.585
6615; 1907.26; 918.573
6616; 1907.08; 918.56
6617; 1906.89; 918.547
6618; 1906.71; 918.534
6619; 1906.53; 918.521
6620; 1906.34; 918.509
6621; 1906.16; 918.496
6622; 1905.98; 918.483
6623; 1905.79; 918.47
6624; 1905.61; 918.457
6625; 1905.43; 918.445
6626; 1905.24; 918.432
6627; 1905.06; 918.419
6628; 1904.88; 918.406
6629; 1904.69; 918.393
6630; 1904.51; 918.381
6631; 1904.33; 918.368
6632; 1904.15; 918.355
6633; 1903.96; 918.342
6634; 1903.78; 918.33
6635; 1903.6; 918.317
6636; 1903.41; 918.304
6637; 1903.23; 918.291
6638; 1903.05; 918.278
6639; 1902.87; 918.266
6640; 1902.68; 918.253
6641; 1902.5; 918.24
6642; 1902.32; 918.227
6643; 1902.14; 918.215
6644; 1901.95; 918.202
6645; 1901.77; 918.189
6646; 1901.59; 918.176
6647; 1901.41; 918.163
6648; 1901.23; 918.151
6649; 1901.04; 918.138
6650; 1900.86; 918.125
6651; 1900.68; 918.112
6652; 1900.5; 918.1
6653; 1900.32; 918.087
6654; 1900.13; 918.074
6655; 1899.95; 918.061
6656; 1899.77; 918.049
6657; 1899.59; 918.036
6658; 1899.41; 918.023
6659; 1899.23; 918.01
6660; 1899.04; 917.998
6661; 1898.86; 917.985
6662; 1898.68; 917.972
6663; 1898.5; 917.959
6664; 1898.32; 917.946
6665; 1898.14; 917.934
6666; 1897.96; 917.921
6667; 1897.77; 917.908
6668; 1897.59; 917.895
6669; 1897.41; 917.883
6670; 1897.23; 917.87
6671; 1897.05; 917.857
6672; 1896.87; 917.844
6673; 1896.69; 917.832
6674; 1896.51; 917.819
6675; 1896.33; 917.806
6676; 1896.15; 917.793
6677; 1895.97; 917.781
6678; 1895.78; 917.768
6679; 1895.6; 917.755
6680; 1895.42; 917.742
6681; 1895.24; 917.73
6682; 1895.06; 917.717
6683; 1894.88; 917.704
6684; 1894.7; 917.691
6685; 1894.52; 917.679
6686; 1894.34; 917.666
6687; 1894.16; 917.653
6688; 1893.98; 917.641
6689; 1893.8; 917.628
6690; 1893.62; 917.615
6691; 1893.44; 917.602
6692; 1893.26; 917.59
6693; 1893.08; 917.577
6694; 1892.9; 917.564
6695; 1892.72; 917.551
6696; 1892.54; 917.539
6697; 1892.36; 917.526
6698; 1892.18; 917.513
6699; 1892; 917.5
6700; 1891.82; 917.488
6701; 1891.64; 917.475
6702; 1891.46; 917.462
6703; 1891.28; 917.45
6704; 1891.1; 917.437
6705; 1890.92; 917.424
6706; 1890.75; 917.411
6707; 1890.57; 917.399
6708; 1890.39; 917.386
6709; 1890.21; 917.373
6710; 1890.03; 917.36
6711; 1889.85; 917.348
6712; 1889.67; 917.335
6713; 1889.49; 917.322
6714; 1889.31; 917.31
6715; 1889.13; 917.297
6716; 1888.95; 917.284
6717; 1888.78; 917.271
6718; 1888.6; 917.259
6719; 1888.42; 917.246
6720; 1888.24; 917.233
6721; 1888.06; 917.221
6722; 1887.88; 917.208
6723; 1887.7; 917.195
6724; 1887.53; 917.182
6725; 1887.35; 917.17
6726; 1887.17; 917.157
6727; 1886.99; 917.144
6728; 1886.81; 917.132
6729; 1886.63; 917.119
6730; 1886.46; 917.106
6731; 1886.28; 917.093
6732; 1886.1; 917.081
6733; 1885.92; 917.068
6734; 1885.74; 917.055
6735; 1885.57; 917.043
6736; 1885.39; 917.03
6737; 1885.21; 917.017
6738; 1885.03; 917.004
6739; 1884.85; 916.992
6740; 1884.68; 916.979
6741; 1884.5; 916.966
6742; 1884.32; 916.954
6743; 1884.14; 916.941
6744; 1883.97; 916.928
6745; 1883.79; 916.916
6746; 1883.61; 916.903
6747; 1883.43; 916.89
6748; 1883.26; 916.877
6749; 1883.08; 916.865
6750; 1882.9; 916.852
6751; 1882.72; 916.839
6752; 1882.55; 916.827
6753; 1882.37; 916.814
6754; 1882.19; 916.801
6755; 1882.02; 916.789
6756; 1881.84; 916.776
6757; 1881.66; 916.763
6758; 1881.48; 916.751
6759; 1881.31; 916.738
6760; 1881.13; 916.725
6761; 1880.95; 916.713
6762; 1880.78; 916.7
6763; 1880.6; 916.687
6764; 1880.42; 916.674
6765; 1880.25; 916.662
6766; 1880.07; 916.649
6767; 1879.89; 916.636
6768; 1879.72; 916.624
6769; 1879.54; 916.611
6770; 1879.37; 916.598
6771; 1879.19; 916.586
6772; 1879.01; 916.573
6773; 1878.84; 916.56
6774; 1878.66; 916.548
6775; 1878.48; 916.535
6776; 1878.31; 916.522
6777; 1878.13; 916.51
6778; 1877.96; 916.497
6779; 1877.78; 916.484
6780; 1877.6; 916.472
6781; 1877.43; 916.459
6782; 1877.25; 916.446
6783; 1877.08; 916.434
6784; 1876.9; 916.421
6785; 1876.73; 916.408
6786; 1876.55; 916.396
6787; 1876.37; 916.383
6788; 1876.2; 916.37
6789; 1876.02; 916.358
6790; 1875.85; 916.345
6791; 1875.67; 916.332
6792; 1875.5; 916.32
6793; 1875.32; 916.307
6794; 1875.15; 916.294
6795; 1874.97; 916.282
6796; 1874.8; 916.269
6797; 1874.62; 916.256
6798; 1874.45; 916.244
6799; 1874.27; 916.231
6800; 1874.1; 916.218
6801; 1873.92; 916.206
6802; 1873.75; 916.193
6803; 1873.57; 916.18
6804; 1873.4; 916.168
6805; 1873.22; 916.155
6806; 1873.05; 916.142
6807; 1872.87; 916.13
6808; 1872.7; 916.117
6809; 1872.52; 916.105
6810; 1872.35; 916.092
6811; 1872.17; 916.079
6812; 1872; 916.067
6813; 1871.83; 916.054
6814; 1871.65; 916.041
6815; 1871.48; 916.029
6816; 1871.3; 916.016
6817; 1871.13; 916.003
6818; 1870.95; 915.991
6819; 1870.78; 915.978
6820; 1870.61; 915.965
6821; 1870.43; 915.953
6822; 1870.26; 915.94
6823; 1870.08; 915.927
6824; 1869.91; 915.915
6825; 1869.74; 915.902
6826; 1869.56; 915.89
6827; 1869.39; 915.877
6828; 1869.22; 915.864
6829; 1869.04; 915.852
6830; 1868.87; 915.839
6831; 1868.69; 915.826
6832; 1868.52; 915.814
6833; 1868.35; 915.801
6834; 1868.17; 915.789
6835; 1868; 915.776
6836; 1867.83; 915.763
6837; 1867.65; 915.751
6838; 1867.48; 915.738
6839; 1867.31; 915.725
6840; 1867.13; 915.713
6841; 1866.96; 915.7
6842; 1866.79; 915.687
6843; 1866.62; 915.675
6844; 1866.44; 915.662
6845; 1866.27; 915.65
6846; 1866.1; 915.637
6847; 1865.92; 915.624
6848; 1865.75; 915.612
6849; 1865.58; 915.599
6850; 1865.41; 915.587
6851; 1865.23; 915.574
6852; 1865.06; 915.561
6853; 1864.89; 915.549
6854; 1864.71; 915.536
6855; 1864.54; 915.523
6856; 1864.37; 915.511
6857; 1864.2; 915.498
6858; 1864.03; 915.486
6859; 1863.85; 915.473
6860; 1863.68; 915.46
6861; 1863.51; 915.448
6862; 1863.34; 915.435
6863; 1863.16; 915.423
6864; 1862.99; 915.41
6865; 1862.82; 915.397
6866; 1862.65; 915.385
6867; 1862.48; 915.372
6868; 1862.3; 915.359
6869; 1862.13; 915.347
6870; 1861.96; 915.334
6871; 1861.79; 915.322
6872; 1861.62; 915.309
6873; 1861.44; 915.296
6874; 1861.27; 915.284
6875; 1861.1; 915.271
6876; 1860.93; 915.259
6877; 1860.76; 915.246
6878; 1860.59; 915.233
6879; 1860.42; 915.221
6880; 1860.24; 915.208
6881; 1860.07; 915.196
6882; 1859.9; 915.183
6883; 1859.73; 915.17
6884; 1859.56; 915.158
6885; 1859.39; 915.145
6886; 1859.22; 915.133
6887; 1859.05; 915.12
6888; 1858.87; 915.108
6889; 1858.7; 915.095
6890; 1858.53; 915.082
6891; 1858.36; 915.07
6892; 1858.19; 915.057
6893; 1858.02; 915.045
6894; 1857.85; 915.032
6895; 1857.68; 915.019
6896; 1857.51; 915.007
6897; 1857.34; 914.994
6898; 1857.17; 914.982
6899; 1857; 914.969
6900; 1856.83; 914.956
6901; 1856.65; 914.944
6902; 1856.48; 914.931
6903; 1856.31; 914.919
6904; 1856.14; 914.906
6905; 1855.97; 914.894
6906; 1855.8; 914.881
6907; 1855.63; 914.868
6908; 1855.46; 914.856
6909; 1855.29; 914.843
6910; 1855.12; 914.831
6911; 1854.95; 914.818
6912; 1854.78; 914.806
6913; 1854.61; 914.793
6914; 1854.44; 914.78
6915; 1854.27; 914.768
6916; 1854.1; 914.755
6917; 1853.93; 914.743
6918; 1853.76; 914.73
6919; 1853.59; 914.718
6920; 1853.42; 914.705
6921; 1853.25; 914.692
6922; 1853.08; 914.68
6923; 1852.92; 914.667
6924; 1852.75; 914.655
6925; 1852.58; 914.642
6926; 1852.41; 914.63
6927; 1852.24; 914.617
6928; 1852.07; 914.604
6929; 1851.9; 914.592
6930; 1851.73; 914.579
6931; 1851.56; 914.567
6932; 1851.39; 914.554
6933; 1851.22; 914.542
6934; 1851.05; 914.529
6935; 1850.88; 914.517
6936; 1850.72; 914.504
6937; 1850.55; 914.491
6938; 1850.38; 914.479
6939; 1850.21; 914.466
6940; 1850.04; 914.454
6941; 1849.87; 914.441
6942; 1849.7; 914.429
6943; 1849.53; 914.416
6944; 1849.37; 914.404
6945; 1849.2; 914.391
6946; 1849.03; 914.378
6947; 1848.86; 914.366
6948; 1848.69; 914.353
6949; 1848.52; 914.341
6950; 1848.35; 914.328
6951; 1848.19; 914.316
6952; 1848.02; 914.303
6953; 1847.85; 914.291
6954; 1847.68; 914.278
6955; 1847.51; 914.266
6956; 1847.35; 914.253
6957; 1847.18; 914.24
6958; 1847.01; 914.228
6959; 1846.84; 914.215
6960; 1846.67; 914.203
6961; 1846.51; 914.19
6962; 1846.34; 914.178
6963; 1846.17; 914.165
6964; 1846; 914.153
6965; 1845.83; 914.14
6966; 1845.67; 914.128
6967; 1845.5; 914.115
6968; 1845.33; 914.103
6969; 1845.16; 914.09
6970; 1845; 914.077
6971; 1844.83; 914.065
6972; 1844.66; 914.052
6973; 1844.49; 914.04
6974; 1844.33; 914.027
6975; 1844.16; 914.015
6976; 1843.99; 914.002
6977; 1843.82; 913.99
6978; 1843.66; 913.977
6979; 1843.49; 913.965
6980; 1843.32; 913.952
6981; 1843.16; 913.94
6982; 1842.99; 913.927
6983; 1842.82; 913.915
6984; 1842.66; 913.902
6985; 1842.49; 913.89
6986; 1842.32; 913.877
6987; 1842.15; 913.864
6988; 1841.99; 913.852
6989; 1841.82; 913.839
6990; 1841.65; 913.827
6991; 1841.49; 913.814
6992; 1841.32; 913.802
6993; 1841.16; 913.789
6994; 1840.99; 913.777
6995; 1840.82; 913.764
6996; 1840.66; 913.752
6997; 1840.49; 913.739
6998; 1840.32; 913.727
6999; 1840.16; 913.714
7000; 1839.99; 913.702
7001; 1839.82; 913.689
7002; 1839.66; 913.677
7003; 1839.49; 913.664
7004; 1839.33; 913.652
7005; 1839.16; 913.639
7006; 1838.99; 913.627
7007; 1838.83; 913.614
7008; 1838.66; 913.602
7009; 1838.5; 913.589
7010; 1838.33; 913.577
7011; 1838.16; 913.564
7012; 1838; 913.552
7013; 1837.83; 913.539
7014; 1837.67; 913.527
7015; 1837.5; 913.514
7016; 1837.34; 913.502
7017; 1837.17; 913.489
7018; 1837.01; 913.477
7019; 1836.84; 913.464
7020; 1836.67; 913.452
7021; 1836.51; 913.439
7022; 1836.34; 913.427
7023; 1836.18; 913.414
7024; 1836.01; 913.402
7025; 1835.85; 913.389
7026; 1835.68; 913.377
7027; 1835.52; 913.364
7028; 1835.35; 913.352
7029; 1835.19; 913.339
7030; 1835.02; 913.327
7031; 1834.86; 913.314
7032; 1834.69; 913.302
7033; 1834.53; 913.289
7034; 1834.36; 913.277
7035; 1834.2; 913.264
7036; 1834.03; 913.252
7037; 1833.87; 913.239
7038; 1833.7; 913.227
7039; 1833.54; 913.214
7040; 1833.37; 913.202
7041; 1833.21; 913.189
7042; 1833.05; 913.177
7043; 1832.88; 913.164
7044; 1832.72; 913.152
7045; 1832.55; 913.14
7046; 1832.39; 913.127
7047; 1832.22; 913.115
7048; 1832.06; 913.102
7049; 1831.9; 913.09
7050; 1831.73; 913.077
7051; 1831.57; 913.065
7052; 1831.4; 913.052
7053; 1831.24; 913.04
7054; 1831.07; 913.027
7055; 1830.91; 913.015
7056; 1830.75; 913.002
7057; 1830.58; 912.99
7058; 1830.42; 912.977
7059; 1830.26; 912.965
7060; 1830.09; 912.952
7061; 1829.93; 912.94
7062; 1829.76; 912.927
7063; 1829.6; 912.915
7064; 1829.44; 912.903
7065; 1829.27; 912.89
7066; 1829.11; 912.878
7067; 1828.95; 912.865
7068; 1828.78; 912.853
7069; 1828.62; 912.84
7070; 1828.46; 912.828
7071; 1828.29; 912.815
7072; 1828.13; 912.803
7073; 1827.97; 912.79
7074; 1827.8; 912.778
7075; 1827.64; 912.765
7076; 1827.48; 912.753
7077; 1827.31; 912.741
7078; 1827.15; 912.728
7079; 1826.99; 912.716
7080; 1826.82; 912.703
7081; 1826.66; 912.691
7082; 1826.5; 912.678
7083; 1826.34; 912.666
7084; 1826.17; 912.653
7085; 1826.01; 912.641
7086; 1825.85; 912.628
7087; 1825.69; 912.616
7088; 1825.52; 912.604
7089; 1825.36; 912.591
7090; 1825.2; 912.579
7091; 1825.03; 912.566
7092; 1824.87; 912.554
7093; 1824.71; 912.541
7094; 1824.55; 912.529
7095; 1824.39; 912.516
7096; 1824.22; 912.504
7097; 1824.06; 912.492
7098; 1823.9; 912.479
7099; 1823.74; 912.467
7100; 1823.57; 912.454
7101; 1823.41; 912.442
7102; 1823.25; 912.429
7103; 1823.09; 912.417
7104; 1822.93; 912.404
7105; 1822.76; 912.392
7106; 1822.6; 912.38
7107; 1822.44; 912.367
7108; 1822.28; 912.355
7109; 1822.12; 912.342
7110; 1821.96; 912.33
7111; 1821.79; 912.317
7112; 1821.63; 912.305
7113; 1821.47; 912.293
7114; 1821.31; 912.28
7115; 1821.15; 912.268
7116; 1820.99; 912.255
7117; 1820.82; 912.243
7118; 1820.66; 912.23
7119; 1820.5; 912.218
7120; 1820.34; 912.206
7121; 1820.18; 912.193
7122; 1820.02; 912.181
7123; 1819.86; 912.168
7124; 1819.69; 912.156
7125; 1819.53; 912.143
7126; 1819.37; 912.131
7127; 1819.21; 912.119
7128; 1819.05; 912.106
7129; 1818.89; 912.094
7130; 1818.73; 912.081
7131; 1818.57; 912.069
7132; 1818.41; 912.056
7133; 1818.25; 912.044
7134; 1818.09; 912.032
7135; 1817.92; 912.019
7136; 1817.76; 912.007
7137; 1817.6; 911.994
7138; 1817.44; 911.982
7139; 1817.28; 911.97
7140; 1817.12; 911.957
7141; 1816.96; 911.945
7142; 1816.8; 911.932
7143; 1816.64; 911.92
7144; 1816.48; 911.908
7145; 1816.32; 911.895
7146; 1816.16; 911.883
7147; 1816; 911.87
7148; 1815.84; 911.858
7149; 1815.68; 911.845
7150; 1815.52; 911.833
7151; 1815.36; 911.821
7152; 1815.2; 911.808
7153; 1815.04; 911.796
7154; 1814.88; 911.783
7155; 1814.72; 911.771
7156; 1814.56; 911.759
7157; 1814.4; 911.746
7158; 1814.24; 911.734
7159; 1814.08; 911.721
7160; 1813.92; 911.709
7161; 1813.76; 911.697
7162; 1813.6; 911.684
7163; 1813.44; 911.672
7164; 1813.28; 911.659
7165; 1813.12; 911.647
7166; 1812.96; 911.635
7167; 1812.8; 911.622
7168; 1812.64; 911.61
7169; 1812.48; 911.597
7170; 1812.32; 911.585
7171; 1812.16; 911.573
7172; 1812; 911.56
7173; 1811.85; 911.548
7174; 1811.69; 911.536
7175; 1811.53; 911.523
7176; 1811.37; 911.511
7177; 1811.21; 911.498
7178; 1811.05; 911.486
7179; 1810.89; 911.474
7180; 1810.73; 911.461
7181; 1810.57; 911.449
7182; 1810.41; 911.436
7183; 1810.25; 911.424
7184; 1810.1; 911.412
7185; 1809.94; 911.399
7186; 1809.78; 911.387
7187; 1809.62; 911.375
7188; 1809.46; 911.362
7189; 1809.3; 911.35
7190; 1809.14; 911.337
7191; 1808.99; 911.325
7192; 1808.83; 911.313
7193; 1808.67; 911.3
7194; 1808.51; 911.288
7195; 1808.35; 911.276
7196; 1808.19; 911.263
7197; 1808.03; 911.251
7198; 1807.88; 911.238
7199; 1807.72; 911.226
7200; 1807.56; 911.214
7201; 1807.4; 911.201
7202; 1807.24; 911.189
7203; 1807.09; 911.177
7204; 1806.93; 911.164
7205; 1806.77; 911.152
7206; 1806.61; 911.139
7207; 1806.45; 911.127
7208; 1806.3; 911.115
7209; 1806.14; 911.102
7210; 1805.98; 911.09
7211; 1805.82; 911.078
7212; 1805.66; 911.065
7213; 1805.51; 911.053
7214; 1805.35; 911.041
7215; 1805.19; 911.028
7216; 1805.03; 911.016
7217; 1804.88; 911.003
7218; 1804.72; 910.991
7219; 1804.56; 910.979
7220; 1804.4; 910.966
7221; 1804.25; 910.954
7222; 1804.09; 910.942
7223; 1803.93; 910.929
7224; 1803.77; 910.917
7225; 1803.62; 910.905
7226; 1803.46; 910.892
7227; 1803.3; 910.88
7228; 1803.15; 910.868
7229; 1802.99; 910.855
7230; 1802.83; 910.843
7231; 1802.68; 910.83
7232; 1802.52; 910.818
7233; 1802.36; 910.806
7234; 1802.2; 910.793
7235; 1802.05; 910.781
7236; 1801.89; 910.769
7237; 1801.73; 910.756
7238; 1801.58; 910.744
7239; 1801.42; 910.732
